"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 05 15:38:01 CST 2021","Tue Jan 05 15:38:05 CST 2021","3320","TestCase","test_01_test_camera05","TestCamera05","","","设备断开、连接",""
"passed","Tue Jan 05 15:36:40 CST 2021","Tue Jan 05 15:36:43 CST 2021","2316","TestCase","test_01_test_camera05","TestCamera05","","","自动、晴天、阴天、白炽灯、荧光灯",""
"passed","Tue Jan 05 15:15:15 CST 2021","Tue Jan 05 15:15:35 CST 2021","20634","TestCase","test_01_test_camera","Testcamera01","","","美颜",""
"passed","Tue Jan 05 15:25:36 CST 2021","Tue Jan 05 15:25:38 CST 2021","2283","TestCase","test_01_test_camera02","TestCamera02","","","常亮、关闭",""
"passed","Tue Jan 05 15:40:34 CST 2021","Tue Jan 05 15:40:37 CST 2021","2874","TestCase","test_01_test_camera06","TestCamera06","","","选择后点赞或者删除",""
"passed","Tue Jan 05 15:25:25 CST 2021","Tue Jan 05 15:25:25 CST 2021","285","TestCase","test_01_test_camera02","TestCamera02","","","720、1080、4k",""
"passed","Tue Jan 05 15:31:40 CST 2021","Tue Jan 05 15:31:48 CST 2021","7980","TestCase","test_01_test_camera03","TestCamera03","","","设备断开、连接",""
"passed","Tue Jan 05 15:30:48 CST 2021","Tue Jan 05 15:30:51 CST 2021","3282","TestCase","test_01_test_camera03","TestCamera03","","","各种模式",""
"passed","Tue Jan 05 15:36:17 CST 2021","Tue Jan 05 15:36:19 CST 2021","2271","TestCase","test_01_test_camera05","TestCamera05","","","常亮、关闭",""
"passed","Tue Jan 05 15:29:11 CST 2021","Tue Jan 05 15:29:13 CST 2021","2271","TestCase","test_01_test_camera03","TestCamera03","","","关闭、方格、对角+方格",""
"passed","Tue Jan 05 15:38:34 CST 2021","Tue Jan 05 15:38:50 CST 2021","16040","TestCase","test_01_test_camera05","TestCamera05","","","设备断开、连接",""
"passed","Tue Jan 05 15:40:28 CST 2021","Tue Jan 05 15:40:31 CST 2021","2812","TestCase","test_01_test_camera06","TestCamera06","","","选择后点赞或者删除",""
"passed","Tue Jan 05 15:35:29 CST 2021","Tue Jan 05 15:35:30 CST 2021","1391","TestCase","test_01_test_camera04","TestCamera04","","","间隔,拍摄时长,轨迹",""
"passed","Tue Jan 05 15:24:55 CST 2021","Tue Jan 05 15:25:10 CST 2021","14977","TestCase","test_01_test_camera02","TestCamera02","","","美颜",""
"passed","Tue Jan 05 15:25:57 CST 2021","Tue Jan 05 15:26:00 CST 2021","2284","TestCase","test_01_test_camera02","TestCamera02","","","自动、晴天、阴天、白炽灯、荧光灯",""
"passed","Tue Jan 05 15:29:35 CST 2021","Tue Jan 05 15:29:38 CST 2021","2880","TestCase","test_01_test_camera03","TestCamera03","","","自动、晴天、阴天、白炽灯、荧光灯",""
"passed","Tue Jan 05 15:37:44 CST 2021","Tue Jan 05 15:37:47 CST 2021","3298","TestCase","test_01_test_camera05","TestCamera05","","","各种模式",""
"passed","Tue Jan 05 15:32:16 CST 2021","Tue Jan 05 15:32:19 CST 2021","2279","TestCase","test_01_test_camera04","TestCamera04","","","关闭、方格、对角+方格",""
"passed","Tue Jan 05 15:20:36 CST 2021","Tue Jan 05 15:20:52 CST 2021","15968","TestCase","test_01_test_camera","Testcamera01","","","跟随、拍摄",""
"passed","Tue Jan 05 15:37:51 CST 2021","Tue Jan 05 15:37:55 CST 2021","3321","TestCase","test_01_test_camera05","TestCamera05","","","各种模式",""
"passed","Tue Jan 05 15:38:50 CST 2021","Tue Jan 05 15:39:06 CST 2021","16003","TestCase","test_01_test_camera05","TestCamera05","","","设备断开、连接",""
"passed","Tue Jan 05 15:20:59 CST 2021","Tue Jan 05 15:21:02 CST 2021","3279","TestCase","test_01_test_camera","Testcamera01","","","各种模式",""
"passed","Tue Jan 05 15:21:02 CST 2021","Tue Jan 05 15:21:05 CST 2021","3372","TestCase","test_01_test_camera","Testcamera01","","","各种模式",""
"passed","Tue Jan 05 15:28:17 CST 2021","Tue Jan 05 15:28:33 CST 2021","16035","TestCase","test_01_test_camera02","TestCamera02","","","设备断开、连接",""
"passed","Tue Jan 05 15:33:46 CST 2021","Tue Jan 05 15:33:49 CST 2021","3272","TestCase","test_01_test_camera04","TestCamera04","","","各种模式",""
"broken","Tue Jan 05 15:43:11 CST 2021","Tue Jan 05 15:43:13 CST 2021","2295","TestCase","test_01_test_camera06","TestCamera06","","","编辑、删除",""
"broken","Tue Jan 05 15:45:35 CST 2021","Tue Jan 05 15:45:57 CST 2021","21986","TestCase","test_01_test_camera06","TestCamera06","","","编辑、删除",""
"passed","Tue Jan 05 15:37:41 CST 2021","Tue Jan 05 15:37:44 CST 2021","3294","TestCase","test_01_test_camera05","TestCamera05","","","各种模式",""
"passed","Tue Jan 05 15:38:30 CST 2021","Tue Jan 05 15:38:34 CST 2021","3289","TestCase","test_01_test_camera05","TestCamera05","","","设备断开、连接",""
"passed","Tue Jan 05 15:37:21 CST 2021","Tue Jan 05 15:37:29 CST 2021","7873","TestCase","test_01_test_camera05","TestCamera05","","","各种模式",""
"passed","Tue Jan 05 15:21:13 CST 2021","Tue Jan 05 15:21:16 CST 2021","3299","TestCase","test_01_test_camera","Testcamera01","","","各种模式",""
"passed","Tue Jan 05 15:41:02 CST 2021","Tue Jan 05 15:41:08 CST 2021","5272","TestCase","test_01_test_camera06","TestCamera06","","","编辑、删除",""
"broken","Tue Jan 05 15:45:09 CST 2021","Tue Jan 05 15:45:34 CST 2021","24981","TestCase","test_01_test_camera06","TestCamera06","","","编辑、删除",""
"passed","Tue Jan 05 15:36:05 CST 2021","Tue Jan 05 15:36:07 CST 2021","2330","TestCase","test_01_test_camera05","TestCamera05","","","常亮、关闭",""
"passed","Tue Jan 05 15:34:22 CST 2021","Tue Jan 05 15:34:38 CST 2021","16031","TestCase","test_01_test_camera04","TestCamera04","","","设备断开、连接",""
"passed","Tue Jan 05 15:30:23 CST 2021","Tue Jan 05 15:30:27 CST 2021","4134","TestCase","test_01_test_camera03","TestCamera03","","","各种模式",""
"passed","Tue Jan 05 15:37:33 CST 2021","Tue Jan 05 15:37:37 CST 2021","4149","TestCase","test_01_test_camera05","TestCamera05","","","各种模式",""
"passed","Tue Jan 05 15:24:39 CST 2021","Tue Jan 05 15:24:46 CST 2021","7088","TestCase","test_01_test_camera02","TestCamera02","","","美颜",""
